City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Hirara,JP,2022-03-29 17:27:21,24.8,125.2833,73.85,91,100,16.49
294,Buala,SB,2022-03-29 17:27:22,-8.145,159.5921,79.79,82,82,3.4
295,Mahebourg,MU,2022-03-29 17:19:45,-20.4081,57.7,80.89,74,40,6.91
296,Lakewood,US,2022-03-29 17:26:53,39.7047,-105.0814,51.33,62,100,4.0
297,Avila,ES,2022-03-29 17:27:22,40.5833,-5.0,48.65,73,100,4.32
298,Sao Joao Da Barra,BR,2022-03-29 17:27:22,-21.6403,-41.0511,89.69,72,92,9.75
299,Port Hardy,CA,2022-03-29 17:27:23,50.6996,-127.4199,44.6,93,75,8.05
300,Chernyshevskiy,RU,2022-03-29 17:27:23,63.0128,112.4714,2.14,97,95,4.88
301,Komsomolskiy,UZ,2022-03-29 17:27:23,40.4272,71.7189,45.32,57,100,6.91
302,Hailar,CN,2022-03-29 17:27:23,49.2,119.7,18.39,39,3,3.6
303,Tlancualpican,MX,2022-03-29 17:27:24,18.4333,-98.7,88.29,20,0,3.74
304,Sola,VU,2022-03-29 17:27:24,-13.8833,167.55,77.79,89,100,9.62
305,Biltine,TD,2022-03-29 17:27:24,14.5333,20.9167,86.76,6,27,9.86
306,Bolu,TR,2022-03-29 17:27:24,40.6667,31.5833,43.75,83,100,1.88
307,Tornio,FI,2022-03-29 17:27:25,65.8481,24.1466,30.22,75,100,13.73
308,Bilma,NE,2022-03-29 17:27:25,18.6853,12.9164,84.78,4,3,5.53
309,Kutum,SD,2022-03-29 17:27:25,14.2,24.6667,75.42,7,48,9.84
310,Salinas,US,2022-03-29 17:27:25,36.6777,-121.6555,55.42,85,100,4.61
311,Bandarbeyla,SO,2022-03-29 17:27:26,9.4942,50.8122,79.54,78,9,17.67
312,Itamaraca,BR,2022-03-29 17:27:26,-7.7478,-34.8256,86.05,68,100,9.93
313,Artesia,US,2022-03-29 17:27:26,33.8658,-118.0831,63.99,79,75,4.61
314,Kommunar,RU,2022-03-29 17:27:27,59.6206,30.39,24.44,82,92,6.69
315,Onokhino,RU,2022-03-29 17:27:27,56.925,65.5394,25.12,88,100,7.65
316,Playa Vicente,MX,2022-03-29 17:27:27,17.8333,-95.8167,90.86,37,4,4.81
317,San Andres,CO,2022-03-29 17:27:27,12.5847,-81.7006,86.02,66,40,17.27
318,Klamath Falls,US,2022-03-29 17:24:38,42.2249,-121.7817,50.86,66,0,3.44
319,Petropavlovsk-Kamchatskiy,RU,2022-03-29 17:27:28,53.0452,158.6483,27.19,50,0,15.66
320,Manakara,MG,2022-03-29 17:27:28,-22.1333,48.0167,74.03,88,52,9.98
321,Nong Bua,TH,2022-03-29 17:27:28,15.8646,100.5858,79.9,62,61,4.9
322,Broome,US,2022-03-29 17:19:50,42.2506,-75.833,30.61,57,75,18.41
323,Maraa,BR,2022-03-29 17:27:28,-1.8333,-65.3667,74.52,98,100,3.87
324,Cravo Norte,CO,2022-03-29 17:27:29,6.3017,-70.2041,79.61,72,100,3.13
325,Husavik,IS,2022-03-29 17:28:29,66.0449,-17.3389,31.33,58,22,6.55
326,Margate,GB,2022-03-29 17:28:29,51.3813,1.3862,47.1,86,95,4.0
327,Wad Rawah,SD,2022-03-29 17:25:12,15.1603,33.1397,92.73,15,2,10.58
328,Nong Phai,TH,2022-03-29 17:28:30,15.9903,101.0618,82.2,63,19,4.05
329,Evansville,US,2022-03-29 17:26:51,37.9748,-87.5558,54.18,42,100,14.97
330,Verkhnyaya Inta,RU,2022-03-29 17:28:30,65.9811,60.3094,10.33,95,100,4.85
331,Amapa,BR,2022-03-29 17:28:30,1.0,-52.0,78.33,92,100,3.13
332,Agirish,RU,2022-03-29 17:28:30,61.9247,63.0231,8.67,97,100,2.98
333,Ardakan,IR,2022-03-29 17:28:31,32.31,54.0175,61.02,17,0,6.53
334,Matagami,CA,2022-03-29 17:28:31,49.7502,-77.6328,17.71,45,75,9.22
335,Glenwood Springs,US,2022-03-29 17:26:55,39.5505,-107.3248,49.35,93,100,8.05
336,Madingou,CG,2022-03-29 17:28:31,-4.1536,13.55,75.52,91,99,2.08
337,Mao,ES,2022-03-29 17:28:32,39.8885,4.2658,57.76,94,40,17.27
338,Nueva Concepcion,GT,2022-03-29 17:28:32,14.2,-91.3,91.54,42,87,4.5
339,Seminole,US,2022-03-29 17:28:32,28.7086,-81.2081,85.24,49,0,9.22
340,Riyadh,SA,2022-03-29 17:27:43,24.6877,46.7219,69.94,9,0,10.04
341,Gondal,IN,2022-03-29 17:28:32,21.9667,70.8,85.26,28,1,8.5
342,Ayaviri,PE,2022-03-29 17:28:33,-14.8864,-70.5889,57.36,48,57,1.88
343,Kysyl-Syr,RU,2022-03-29 17:28:33,63.8986,122.7617,2.98,97,98,4.61
344,Sambava,MG,2022-03-29 17:28:33,-14.2667,50.1667,78.71,84,8,8.99
345,Mahon,ES,2022-03-29 17:28:33,39.8885,4.2658,57.76,94,40,17.27
346,Cabinda,AO,2022-03-29 17:28:34,-5.55,12.2,77.14,94,75,0.0
347,Iqaluit,CA,2022-03-29 17:28:34,63.7506,-68.5145,22.73,79,100,2.3
348,Pedro Juan Caballero,PY,2022-03-29 17:28:34,-22.5472,-55.7333,87.76,51,40,9.22
349,Halifax,CA,2022-03-29 17:18:32,44.6453,-63.5724,35.22,72,100,18.99
350,Kumbo,CM,2022-03-29 17:28:34,6.2,10.6667,77.0,18,47,3.0
351,Saint-Francois,FR,2022-03-29 17:28:35,46.4154,3.9054,60.24,49,0,3.44
352,Baker City,US,2022-03-29 17:28:35,44.7749,-117.8344,51.6,73,0,20.71
353,Malindi,KE,2022-03-29 17:28:39,-3.2175,40.1191,81.7,78,8,11.79
354,Lakes Entrance,AU,2022-03-29 17:28:39,-37.8811,147.981,62.17,90,100,9.91
355,Iskateley,RU,2022-03-29 17:28:40,67.6803,53.1512,3.2,91,82,7.58
356,Vostok,RU,2022-03-29 17:28:40,46.4856,135.8833,22.06,86,100,9.35
357,Kissamos,GR,2022-03-29 17:28:40,35.4939,23.6569,60.48,78,7,0.87
358,Hays,US,2022-03-29 17:26:35,30.0502,-98.0336,77.14,66,100,11.01
359,Hervey Bay,AU,2022-03-29 17:28:40,-25.2986,152.8535,69.03,85,2,8.01
360,Bagdarin,RU,2022-03-29 17:28:41,54.4333,113.6,-1.41,88,3,4.65
361,Coihaique,CL,2022-03-29 17:28:41,-45.5752,-72.0662,51.75,46,20,8.05
362,Banjar,ID,2022-03-29 17:28:41,-8.19,114.9675,76.77,88,74,5.23
363,Natal,BR,2022-03-29 17:24:00,-5.795,-35.2094,88.02,62,20,18.41
364,Peterhead,GB,2022-03-29 17:28:41,57.5058,-1.7981,39.6,60,100,14.34
365,Rio Gallegos,AR,2022-03-29 17:28:37,-51.6226,-69.2181,48.25,43,75,28.77
366,Egvekinot,RU,2022-03-29 17:28:42,66.3167,-179.1667,-10.21,85,13,13.27
367,Kodinsk,RU,2022-03-29 17:28:42,58.6881,99.1844,2.86,99,62,3.51
368,Pundaguitan,PH,2022-03-29 17:28:42,6.3711,126.1689,81.72,75,71,11.83
369,Tottori,JP,2022-03-29 17:28:43,35.5,134.2333,49.3,88,0,10.38
370,Banda Aceh,ID,2022-03-29 17:28:43,5.5577,95.3222,80.35,79,58,0.58
371,Pouebo,NC,2022-03-29 17:29:43,-20.4,164.5667,77.45,88,100,9.17
372,Camanducaia,BR,2022-03-29 17:28:02,-22.7553,-46.1447,74.95,76,7,3.22
373,Trybukhivtsi,UA,2022-03-29 17:29:43,49.0436,25.4581,49.62,70,100,10.89
374,Hay River,CA,2022-03-29 17:29:44,60.8156,-115.7999,12.16,92,75,5.75
375,Grand-Santi,GF,2022-03-29 17:29:44,4.25,-54.3833,85.55,59,86,4.56
376,Nisia Floresta,BR,2022-03-29 17:29:44,-6.0911,-35.2086,88.18,55,97,12.44
377,Lida,BY,2022-03-29 17:29:44,53.8833,25.2997,38.7,47,100,8.16
378,Gubkinskiy,RU,2022-03-29 17:29:45,64.434,76.5026,30.02,94,100,14.61
379,La Rosa,HN,2022-03-29 17:29:45,15.35,-87.0667,75.6,66,60,3.04
380,Inirida,CO,2022-03-29 17:29:45,3.8653,-67.9239,76.96,88,100,0.85
381,Texistepec,MX,2022-03-29 17:29:45,17.8833,-94.7833,77.0,55,33,4.5
382,Pangai,TO,2022-03-29 17:26:20,-19.8,-174.35,77.11,88,40,0.0
383,Karlovo,BG,2022-03-29 17:29:46,42.6333,24.8,56.61,68,66,0.51
384,Meulaboh,ID,2022-03-29 17:29:46,4.1363,96.1285,79.2,76,97,0.67
385,Kaeo,NZ,2022-03-29 17:29:46,-35.1,173.7833,59.32,93,3,4.94
386,Makakilo City,US,2022-03-29 17:29:47,21.3469,-158.0858,73.29,83,0,4.61
387,La Tuque,CA,2022-03-29 17:29:47,47.4334,-72.7824,19.65,49,100,10.36
388,Okhotsk,RU,2022-03-29 17:29:47,59.3833,143.3,0.09,84,58,9.15
389,Moju,BR,2022-03-29 17:29:47,-1.8839,-48.7689,74.46,98,100,1.79
390,Sitka,US,2022-03-29 17:29:48,57.0531,-135.33,42.69,70,100,5.75
391,Zhangye,CN,2022-03-29 17:29:48,38.9342,100.4517,45.39,29,26,5.64
392,Vao,NC,2022-03-29 17:29:48,-22.6667,167.4833,78.37,83,98,16.69
393,Uyuni,BO,2022-03-29 17:29:49,-20.4597,-66.825,64.22,13,2,8.7
394,Panguipulli,CL,2022-03-29 17:29:49,-39.6333,-72.3333,54.7,48,46,4.23
395,Mabaruma,GY,2022-03-29 17:29:49,8.2,-59.7833,83.68,58,100,7.96
396,Vardo,NO,2022-03-29 17:29:49,70.3705,31.1107,27.82,72,100,25.9
397,Rabaul,PG,2022-03-29 17:29:50,-4.1967,152.1721,79.5,78,53,5.03
398,Carbonia,IT,2022-03-29 17:29:50,39.1672,8.5222,58.15,62,100,10.69
399,Bhag,PK,2022-03-29 17:29:50,29.0415,67.8239,90.77,4,0,10.78
400,Eyl,SO,2022-03-29 17:29:51,7.9803,49.8164,79.83,75,42,16.22
401,Filadelfia,US,2022-03-29 17:25:43,39.9523,-75.1638,40.01,35,40,17.27
402,Pacific Grove,US,2022-03-29 17:28:27,36.6177,-121.9166,54.43,92,100,5.99
403,Saiha,IN,2022-03-29 17:29:51,22.4833,92.9667,68.25,85,94,2.53
404,Isla Mujeres,MX,2022-03-29 17:29:51,21.2311,-86.731,84.25,59,0,17.31
405,Dunedin,NZ,2022-03-29 17:29:51,-45.8742,170.5036,58.8,85,99,5.01
406,Cayenne,GF,2022-03-29 17:29:52,4.9333,-52.3333,84.24,22,75,13.8
407,Agadez,NE,2022-03-29 17:29:52,19.75,10.25,85.32,5,9,7.92
408,Oda,JP,2022-03-29 17:29:52,35.1833,132.5,49.64,87,0,9.93
409,Batagay,RU,2022-03-29 17:29:52,67.6333,134.6333,-6.77,99,89,3.71
410,Nushki,PK,2022-03-29 17:29:53,29.5542,66.0215,69.76,7,0,8.01
411,Terre Haute,US,2022-03-29 17:29:53,39.4667,-87.4139,43.07,47,100,18.41
412,Nargana,PA,2022-03-29 17:29:53,9.4428,-78.5906,80.83,82,93,16.24
413,Saint-Felicien,CA,2022-03-29 17:29:53,48.6501,-72.4491,16.48,57,100,13.8
414,Tomatlan,MX,2022-03-29 17:29:54,19.9333,-105.25,88.48,16,1,6.69
415,Imbituba,BR,2022-03-29 17:30:54,-28.24,-48.6703,79.11,67,0,16.89
416,Celestun,MX,2022-03-29 17:30:54,20.8667,-90.4,86.81,47,0,2.15
417,Ossora,RU,2022-03-29 17:30:55,59.2353,163.0719,20.68,92,100,10.89
418,Atar,MR,2022-03-29 17:30:55,20.5169,-13.0499,90.12,13,16,12.73
419,Goderich,CA,2022-03-29 17:30:09,43.7501,-81.7165,27.91,59,36,8.05
420,Lata,PT,2022-03-29 17:30:55,40.1629,-8.3327,56.84,83,75,7.49
421,Seddon,AU,2022-03-29 17:30:31,-37.8068,144.8916,62.82,75,100,10.36
422,Benguela,AO,2022-03-29 17:30:55,-12.5763,13.4055,76.55,78,19,8.84
423,Auki,SB,2022-03-29 17:30:56,-8.7676,160.7034,77.9,86,97,1.81
424,Buraydah,SA,2022-03-29 17:30:56,26.326,43.975,70.25,9,10,8.81
425,Comodoro Rivadavia,AR,2022-03-29 17:30:01,-45.8667,-67.5,55.26,26,0,27.63
426,San Quintin,MX,2022-03-29 17:30:56,30.4833,-115.95,61.59,69,23,14.03
427,Copiapo,CL,2022-03-29 17:30:56,-27.3667,-70.3333,65.89,33,0,7.45
428,Jining,CN,2022-03-29 17:30:57,35.405,116.5814,56.71,84,100,5.01
429,Jardim,BR,2022-03-29 17:30:57,-21.4803,-56.1381,95.54,35,22,6.49
430,Arawa,PG,2022-03-29 17:30:57,-6.2132,155.5367,76.37,90,54,3.38
431,Lorengau,PG,2022-03-29 17:30:58,-2.0226,147.2712,81.54,81,90,11.41
432,Bukama,CD,2022-03-29 17:30:58,-9.2,25.85,70.88,97,99,1.52
433,Ilulissat,GL,2022-03-29 17:30:58,69.2167,-51.1,30.61,84,43,4.9
434,Sao Jose Da Coroa Grande,BR,2022-03-29 17:30:58,-8.8978,-35.1478,82.6,73,93,9.08
435,Tiznit,MA,2022-03-29 17:30:59,29.5833,-9.5,57.16,82,92,11.74
436,Rafaela,AR,2022-03-29 17:30:14,-31.2503,-61.4867,89.98,41,2,3.0
437,Palasa,IN,2022-03-29 17:30:59,18.7667,84.4167,77.31,95,9,9.64
438,Wyndham,US,2022-03-29 17:30:59,37.6985,-77.6125,45.86,29,0,5.75
439,Bay Roberts,CA,2022-03-29 17:30:59,47.5999,-53.2648,42.04,72,97,3.0
440,Maralal,KE,2022-03-29 17:31:00,1.0968,36.698,61.81,76,74,9.78
441,Geraldton,AU,2022-03-29 17:28:09,-28.7667,114.6,72.01,83,40,19.57
442,Chara,RU,2022-03-29 17:31:00,56.9064,118.2631,-0.4,73,55,3.09
443,Quesnel,CA,2022-03-29 17:31:00,52.9999,-122.5029,37.9,70,0,3.44
444,Nome,US,2022-03-29 17:31:01,64.5011,-165.4064,12.27,85,0,0.0
445,Katsuura,JP,2022-03-29 17:31:01,35.1333,140.3,51.82,84,100,13.56
446,Kitimat,CA,2022-03-29 17:31:02,54.0524,-128.6534,43.18,46,99,1.05
447,Aguas Formosas,BR,2022-03-29 17:31:02,-17.0822,-40.9358,88.56,42,55,7.18
448,Tezu,IN,2022-03-29 17:31:03,27.9167,96.1667,72.23,51,10,4.45
449,Platon Sanchez,MX,2022-03-29 17:31:03,21.2833,-98.3667,90.16,35,28,3.74
450,Lodja,CD,2022-03-29 17:31:03,-3.4833,23.4333,69.58,91,100,1.14
451,Labuhan,ID,2022-03-29 17:31:04,-6.8844,112.2051,78.87,86,92,4.52
452,Woodward,US,2022-03-29 17:29:57,36.4337,-99.3904,79.83,28,0,21.85
453,Kloulklubed,PW,2022-03-29 17:31:04,7.0419,134.2556,79.3,75,63,15.28
454,Nelson Bay,AU,2022-03-29 17:31:04,-32.7167,152.15,73.99,88,100,12.88
455,Baykit,RU,2022-03-29 17:31:05,61.67,96.37,4.86,100,96,1.81
456,Necochea,AR,2022-03-29 17:30:07,-38.5473,-58.7368,67.15,43,50,23.78
457,Divnomorskoye,RU,2022-03-29 17:32:05,44.5011,38.1353,45.97,75,100,6.15
458,Narsaq,GL,2022-03-29 17:32:05,60.9167,-46.05,39.42,65,37,3.24
459,Borborema,BR,2022-03-29 17:32:05,-21.6197,-49.0736,88.0,49,1,4.9
460,San Pedro,PH,2022-03-29 17:32:06,14.35,121.0167,83.43,74,20,8.05
461,Aykhal,RU,2022-03-29 17:32:06,66.0,111.5,-7.38,100,100,4.85
462,Kavaratti,IN,2022-03-29 17:32:06,10.5669,72.642,83.59,75,16,7.29
463,Deputatskiy,RU,2022-03-29 17:32:07,69.3,139.9,-20.43,100,99,1.68
464,Vila,PT,2022-03-29 17:32:07,42.0304,-8.1588,54.7,62,55,5.53
465,Tianpeng,CN,2022-03-29 17:32:07,30.9866,103.9393,59.47,67,100,0.74
466,Naze,JP,2022-03-29 17:32:07,28.3667,129.4833,65.32,86,88,17.11
467,Tondano,ID,2022-03-29 17:32:08,1.3038,124.9112,66.29,91,96,1.36
468,Kihei,US,2022-03-29 17:32:08,20.785,-156.4656,75.85,80,0,3.44
469,Parambu,BR,2022-03-29 17:32:09,-6.2111,-40.6944,84.51,52,98,7.7
470,Saint Anthony,US,2022-03-29 17:30:08,45.0205,-93.218,42.1,41,100,20.71
471,Nagua,DO,2022-03-29 17:32:09,19.3832,-69.8474,80.91,78,75,4.61
472,Iwaki,JP,2022-03-29 17:32:09,37.05,140.8833,51.76,85,98,6.26
473,Port Blair,IN,2022-03-29 17:32:10,11.6667,92.75,78.84,94,20,2.3
474,Mahibadhoo,MV,2022-03-29 17:32:10,3.7833,72.9667,82.54,68,0,2.95
475,Craigieburn,AU,2022-03-29 17:31:06,-37.6,144.95,60.93,76,75,10.36
476,Jizan,SA,2022-03-29 17:32:10,17.3333,42.6667,85.14,41,4,2.73
477,Clyde River,CA,2022-03-29 17:32:11,70.4692,-68.5914,7.03,78,20,10.36
478,Kargasok,RU,2022-03-29 17:32:11,59.0556,80.8572,25.74,95,100,9.46
479,Qui Nhon,VN,2022-03-29 17:32:11,13.7667,109.2333,74.68,91,76,6.49
480,Voh,NC,2022-03-29 17:32:11,-20.9667,164.7,75.79,93,100,5.59
481,Aracaju,BR,2022-03-29 17:32:12,-10.9111,-37.0717,85.95,66,20,9.22
482,Teofilo Otoni,BR,2022-03-29 17:32:12,-17.8575,-41.5053,85.55,48,71,5.75
483,Misratah,LY,2022-03-29 17:32:12,32.3754,15.0925,61.9,70,47,13.24
484,Niamey,NE,2022-03-29 17:31:53,13.5137,2.1098,98.89,2,12,11.5
485,Abu Kamal,SY,2022-03-29 17:32:13,34.4506,40.9171,65.75,24,100,5.75
486,Tateyama,JP,2022-03-29 17:32:13,34.9833,139.8667,51.73,93,75,2.3
487,Kamennomostskoye,RU,2022-03-29 17:32:13,43.7372,43.0514,35.06,79,89,7.05
488,Saint-Paul,RE,2022-03-29 17:32:14,-21.0096,55.2707,78.89,83,96,3.71
489,Salinopolis,BR,2022-03-29 17:32:14,-0.6136,-47.3561,76.73,90,100,1.36
490,Camacha,PT,2022-03-29 17:32:14,33.0833,-16.3333,62.02,77,40,20.71
491,Darhan,MN,2022-03-29 17:32:14,49.4867,105.9228,24.82,61,92,5.28
492,Altay,CN,2022-03-29 17:32:15,47.8667,88.1167,26.19,64,60,8.34
493,Newport,GB,2022-03-29 17:27:53,51.5877,-2.9984,52.12,80,100,6.17
494,Peniche,PT,2022-03-29 17:32:15,39.3558,-9.3811,61.29,82,22,20.09
495,Churapcha,RU,2022-03-29 17:32:15,62.0025,132.4325,8.29,97,100,6.8
496,Carutapera,BR,2022-03-29 17:32:15,-1.195,-46.02,76.8,94,100,2.33
497,Urengoy,RU,2022-03-29 17:32:16,65.9667,78.3667,29.59,94,100,12.33
498,Safford,US,2022-03-29 17:32:16,32.834,-109.7076,56.32,58,40,32.21
499,San Felipe,VE,2022-03-29 17:32:16,10.3399,-68.7425,84.96,58,100,8.16
500,Verkhoyansk,RU,2022-03-29 17:32:17,67.5447,133.385,-4.41,100,98,1.74
501,Altamira,BR,2022-03-29 17:32:17,-3.2033,-52.2064,86.09,70,75,6.91
502,Kidal,ML,2022-03-29 17:33:17,18.4411,1.4078,90.91,5,3,10.2
503,Warrington,GB,2022-03-29 17:33:18,53.3925,-2.5802,56.97,72,40,6.91
504,Teguldet,RU,2022-03-29 17:33:18,57.3064,88.1667,33.01,95,100,6.04
505,Nadym,RU,2022-03-29 17:33:18,65.5333,72.5167,29.23,97,100,14.36
506,Shache,CN,2022-03-29 17:33:18,38.4167,77.2406,51.94,62,100,4.03
507,Bafoussam,CM,2022-03-29 17:33:19,5.4737,10.4179,73.04,43,22,5.99
508,Zheleznodorozhnyy,RU,2022-03-29 17:33:19,55.7503,38.0042,30.38,93,100,3.2
509,Norfolk,US,2022-03-29 17:30:15,42.1668,-71.2495,38.95,39,0,16.11
510,Inta,RU,2022-03-29 17:33:19,66.0317,60.1659,10.76,96,100,4.83
511,Hovd,MN,2022-03-29 17:33:20,48.0056,91.6419,29.37,37,15,3.91
512,Pontiac,US,2022-03-29 17:31:23,42.6389,-83.2911,38.25,38,20,3.44
513,Kuching,MY,2022-03-29 17:33:20,1.55,110.3333,79.02,89,20,2.3
514,Plyussa,RU,2022-03-29 17:33:20,58.4308,29.3654,19.96,90,100,3.53
515,Vilhena,BR,2022-03-29 17:33:21,-12.7406,-60.1458,82.62,69,40,4.61
516,Araouane,ML,2022-03-29 17:33:21,18.9048,-3.5265,96.1,6,47,8.03
517,Xuanhua,CN,2022-03-29 17:33:21,40.6103,115.0447,42.42,88,54,1.41
518,Rovaniemi,FI,2022-03-29 17:33:22,66.5,25.7167,26.01,74,0,11.5
519,Chake Chake,TZ,2022-03-29 17:33:22,-5.2459,39.7666,80.78,77,100,6.38
520,Nguruka,TZ,2022-03-29 17:33:22,-5.1092,31.0419,67.59,90,67,1.34
521,Maltahohe,NA,2022-03-29 17:33:22,-24.8333,16.9833,76.48,32,73,17.76
522,Mutsu,JP,2022-03-29 17:33:23,41.2894,141.2169,39.31,77,0,5.32
523,Carcassonne,FR,2022-03-29 17:33:23,43.25,2.1667,59.14,76,100,16.11
524,Christchurch,NZ,2022-03-29 17:29:18,-43.5333,172.6333,58.95,89,20,3.44
525,Igarka,RU,2022-03-29 17:33:23,67.4667,86.5833,28.29,96,100,13.42
526,Saraland,US,2022-03-29 17:33:24,30.8207,-88.0706,82.09,60,42,11.14
527,Pisco,PE,2022-03-29 17:33:24,-13.7,-76.2167,73.45,64,0,20.71
528,Concordia,AR,2022-03-29 17:33:24,-31.393,-58.0209,86.07,59,40,12.66
529,Puerto Colombia,CO,2022-03-29 17:33:24,10.9878,-74.9547,82.31,73,93,20.74
530,Sungaipenuh,ID,2022-03-29 17:33:25,-2.0833,101.3833,64.38,86,76,2.28
531,Maues,BR,2022-03-29 17:33:25,-3.3836,-57.7186,80.02,92,96,3.76
532,Belmonte,BR,2022-03-29 17:33:25,-15.8631,-38.8828,83.39,60,11,7.99
533,Arnedo,ES,2022-03-29 17:33:25,42.2167,-2.1,54.9,70,100,4.65
534,Salisbury,GB,2022-03-29 17:33:26,51.0693,-1.7957,54.01,77,75,11.5
535,Aasiaat,GL,2022-03-29 17:33:26,68.7098,-52.8699,21.16,92,60,7.18
536,Adre,TD,2022-03-29 17:33:26,13.4667,22.2,78.73,8,82,11.43
537,Phalaborwa,ZA,2022-03-29 17:33:26,-23.943,31.1411,76.28,47,1,1.54
538,Sivaki,RU,2022-03-29 17:33:27,52.6333,126.75,18.64,69,6,15.61
539,Solhan,TR,2022-03-29 17:33:27,38.9634,41.0293,27.77,72,92,5.95
540,Cairns,AU,2022-03-29 17:33:27,-16.9167,145.7667,75.15,94,12,1.14
541,Loandjili,CG,2022-03-29 17:33:28,-4.7561,11.8578,78.91,83,40,4.61
542,Marzuq,YE,2022-03-29 17:33:28,14.4,46.4667,68.67,27,0,0.43
543,Manokwari,ID,2022-03-29 17:34:28,-0.8667,134.0833,77.58,83,94,5.06
544,Aksarka,RU,2022-03-29 17:34:28,66.5606,67.7975,11.59,98,90,6.26
545,Touros,BR,2022-03-29 17:33:23,-5.1989,-35.4608,85.64,63,90,15.14
546,Lowestoft,GB,2022-03-29 17:34:29,52.4752,1.7516,46.08,91,74,11.32
547,Port Moresby,PG,2022-03-29 17:34:29,-9.4431,147.1797,74.62,94,0,5.75
